Id,Name,Age
Q70495,Hans Dreier,31
Q70497,August Pauly,24
Q70500,Karl von Auwers,32
Q70502,Kurt Symanzik,30
Q70504,Maria Crescentia Höss,26
Q70506,Hermann von der Lieth-Thomsen,14
Q70510,Theodor Panofka,39
Q70512,Helene Demuth,18
Q70516,Heinrich Anschütz,14
Q70518,Johann Severin Vater,38
Q70523,Hermann Knoblauch,40
Q70527,Gerd von Rundstedt,32
Q70530,Alois Alzheimer,24
Q70532,Hans Georg Dehmelt,24
Q70534,Fedor von Bock,33
Q70536,Walter Model,25
Q70538,Carl Wilhelm Scheele,37
Q70542,Roman von Ungern-Sternberg,18
Q70546,Wilhelm Ritter von Leeb,32
Q70554,Hermann Emil Fischer,15
Q70556,Hartwig Gauder,18
Q70560,Heinz Guderian,25
Q70579,Eduard David,25
Q70581,Philipp Scheidemann,16
Q70585,Carl Legien,40
Q70589,Prince William of Baden,27
Q70590,Margaret of Burgundy,14
Q70593,Cato Bontjes van Beek,28
Q70596,Count Otto von Bray-Steinburg,23
Q70599,Prince Maximilian of Saxony,23
Q70604,Günter Dyhrenfurth,36
Q70607,Adolf Miethe,27
Q70610,Gustav Hellmann,36
Q70613,Ernst Torgler,24
Q70616,Friedrich Ernst Krukenberg,14
Q70618,Harry Graf Kessler,15
Q70622,Theodwin,37
Q70625,Otto John,25
Q70630,Ludwig Siebert,22
Q70632,Prince Frederick of Prussia,23
Q70634,Friedrich Geiger,23
Q70636,Otto I,38
Q70638,Ulrich Greifelt,18
Q70640,Hans Erwin von Spreti-Weilbach,37
Q70642,Hans Naumann,25
Q70644,Heinrich Prinz zu Sayn-Wittgenstein,38
Q70646,Johann Wilhelm Weinmann,20
Q70648,Fritz Steinbach,35
Q70650,Albert Schäffle,25
Q70654,Helga Arendt,33
Q70660,Karl Wilhelm Ferdinand Solger,22
Q70662,Richard Eichberg,32
Q70664,Wilhelm Heckmann,38
Q70666,Jakob Sigismund Beck,15
Q70670,Elisabeth von Thadden,32
Q70672,Otto Renner,19
Q70676,Frederick Casimir,17
Q70678,Ewald André Dupont,19
Q70680,Georg zu Münster,34
Q70682,Carl Friedrich Roewer,29
Q70684,Christina Ebner,37
Q70686,Karl von Vierordt,32
Q70690,Johann Friedrich Weidler,33
Q70692,Paul Panzer,25
Q70700,Countess Palatine Anna Maria of Neuburg,33
Q70703,Caesar von Hofacker,29
Q70705,John Frederick of Holstein-Gottorp,24
Q70707,Ludwig Fischer,20
Q70709,Wunibald Kamm,17
Q70711,Margot Drechsel,18
Q70719,Johann Tobias Beck,24
Q70722,Friedrich Bürklein,26
Q70723,Stanko Karaman,32
Q70724,Fritz Knoechlein,15
Q70727,Michael Gwisdek,39
Q70733,Sebastian Huber,40
Q70735,Emanuel Schäfer,15
Q70737,Hans Mayer,30
Q70740,Greta Bösel,31
Q70745,Felix Kracht,19
Q70748,Ewa Paradies,28
Q70752,Walter Scherff,24
Q70753,Adolf Metzner,20
Q70757,Anton Kaindl,15
Q70758,Julius Schrader,36
Q70760,Prince Hubertus of Prussia,38
Q70761,Johannes Hentschel,25
Q70762,Prince Frederick of Prussia,28
Q70763,Sophie von Dönhoff,24
Q70764,Anita Berber,18
Q70765,Gertrud von Plettenberg,21
Q70766,Princess Frederica of Hanover,28
Q70767,Ernst Niekisch,22
Q70768,Princess Maria Ludwiga Theresia of Bavaria,36
Q70769,"Wilhelmine, Gräfin von Lichtenau",34
Q70770,Norbert Kröcher,38
Q70771,Princess Marie Victoire d'Arenberg,29
Q70772,Hilde Coppi,24
Q70773,Leo Weisgerber,28
Q70776,Duchess Therese of Mecklenburg-Strelitz,15
Q70777,Julie von Voss,17
Q70778,"Albert VI, Duke of Bavaria",18
Q70781,Albrecht Becker,26
Q70782,Heinz Lorenz,32
Q70785,Sonja Graf,14
Q70786,Anna Sophie of Prussia,38
Q70787,Duchess Sibylle of Saxe-Lauenburg,35
Q70788,Paul Daimler,18
Q70789,"Margaret of Bavaria, Marchioness of Mantua",26
Q70791,"Otto II, Duke of Brunswick-Lüneburg",38
Q70792,Alfred Wilhelm Volkmann,18
Q70793,Martin Knutzen,19
Q70794,"William II, Duke of Brunswick-Lüneburg",35
Q70795,Walter Anderson,21
Q70796,Wilhelm Maurenbrecher,25
Q70798,Leopold von Schroeder,17
Q70799,Gustav Mann,22
Q70800,Johannes Reinke,22
Q70801,Jürgen Wullenwever,38
Q70803,Walter Nicolai,15
Q70804,Adolph Goldschmidt,22
Q70807,Christian Luerssen,39
Q70810,Tiedemann Giese,21
Q70811,"Francis, Duke of Brunswick-Lüneburg",32
Q70812,Fritz Klatte,20
Q70813,Abdul Hamid Khan Bhashani,18
Q70814,"Heinrich XLV, Hereditary Prince Reuss Younger Line",39
Q70815,Johann Georg Noel Dragendorff,20
Q70817,Otto III,33
Q70818,Johann Christian Martin Bartels,18
Q70819,Heinrich Zöllner,35
Q70820,"Otto V, Duke of Brunswick-Lüneburg",16
Q70821,Christian Adolph Klotz,24
Q70823,Wolf Rüdiger Hess,29
Q70824,Ottfried Neubecker,37
Q70825,Georg Heinrich Mettenius,31
Q70828,"Henry I, Duke of Brunswick-Grubenhagen",37
Q70830,Friedrich Dedekind,28
Q70832,Johann Caspar von Ampringen,19
Q70833,Meyer Kayserling,35
Q70834,August Friedrich Gfrörer,18
Q70835,Georg Ludwig Hartig,17
Q70837,Ferdinand Hitzig,22
Q70838,Gustav Körting,39
Q70839,Friedrich Karl Theodor Zarncke,15
Q70840,"Sophie of Thuringia, Duchess of Brabant",25
Q70841,Winfried Otto Schumann,36
Q70842,Johannes Schlaf,16
Q70843,Josef Jacobs,24
Q70844,Otto Brendel,23
Q70848,Gustav Stiehle,28
Q70849,Julius Eduard Hitzig,34
Q70851,Rudolf Berthold,26
Q70854,Ferdinand von Roemer,39
Q70855,Friedrich von Raumer,15
Q70857,Georg Michael Telemann,24
Q70858,Johann von Thielmann,37
Q70859,Jacob Caro,14
Q70860,Adolf Soetbeer,28
Q70861,Johann Klaj,38
Q70862,Herbert Windt,39
Q70863,Carl Anton Ewald,35
Q70864,Albrecht Dieterich,25
Q70865,Wilhelm Rollmann,21
Q70867,Kurt Riezler,35
Q70868,"Otto I, Landgrave of Hesse",38
Q70869,Werner Lindemann,15
Q70871,Paul Erman,24
Q70872,Paul Levi,25
Q70873,Inge Scholl,37
Q70874,Kurt Christoph Graf von Schwerin,40
Q70875,Hans Meyer,26
Q70876,William Egon of Fürstenberg,15
Q70877,Uwe Beyer,36
Q70878,Otto von Schrader,26
Q70880,Heinrich Ernst Schirmer,40
Q70881,Margot Hielscher,33
Q70882,"Johann Friedrich Meckel, the Elder",37
Q70883,Gerhard Flesch,39
Q70884,Karl Wilhelm Feuerbach,34
Q70885,Frederick Augustus Rutowsky,16
Q70887,Count Johann Hartwig Ernst von Bernstorff,30
Q70888,Eduard Dallmann,31
Q70890,Rudolf Breitscheid,39
Q70891,Hermann Otto II of Limburg Stirum,31
Q70892,Ulrik Frederik Gyldenløve,30
Q70893,Melchior Lorck,34
Q70895,Theodor Liebknecht,18
Q70897,Wilhelm Fabry,30
Q70898,Robert Scholl,26
Q70900,Adolf Brand,26
Q70903,Wilhelm von Hanno,23
Q70905,Friedrich Engel,31
Q70910,Johann Matthias von der Schulenburg,29
Q70915,Bernhard Moritz Carl Ludwig Riedel,27
Q70916,Johann Nathanael Lieberkühn,25
Q70917,Carl Grünberg,31
Q70918,Nikolaus Friedreich,26
Q70919,Veit Dietrich,24
Q70924,Duke Charles of Mecklenburg,26
Q70926,"Frederick, Duke of Württemberg-Neuenstadt",38
Q70927,Albert Langen,27
Q70929,"Louis I, Prince of Anhalt-Köthen",26
Q70930,"Otto Henry, Count Palatine of Sulzbach",17
Q70932,Prince William of Schaumburg-Lippe,37
Q70933,Hendrik Carloff,15
Q70936,Margaret of the Palatinate,30
Q70937,Christian Wilhelm Kindleben,28
Q70940,Siegfried III,20
Q70941,"Ernest, Landgrave of Hesse-Rheinfels",21
Q70943,Wolfgang Bartels,35
Q70948,Hansjörg Felmy,21
Q70950,Marie Elisabeth Lüders,36
Q70952,Julius Eisenecker,29
Q70955,Rudolf Cranz,35
Q70956,Eduard Heinrich von Flottwell,14
Q70959,Erik Charell,33
Q70962,Eugen Richter,21
Q70963,Gebhard Truchsess von Waldburg,32
Q70965,Ernst Graf zu Reventlow,14
Q70968,Adam Reusner,20
Q70971,"Wilhelm Heinrich, Duke of Saxe-Eisenach",26
Q70973,Werner Baumbach,39
Q70977,Joseph Franz von Allioli,39
Q70978,Joseph Kleutgen,29
Q70982,Otto Gebühr,33
Q70984,"Marie Elisabeth, Abbess of Quedlinburg",31
Q70986,Li Ao,33
Q70987,Joachim Marquardt,16
Q70988,Ludwig Achim von Arnim,24
Q70989,Hugo Ball,35
Q70991,Hildegard of Bingen,40
Q70992,Werner von Blomberg,31
Q70993,Rudolph Ackermann,16
Q70995,Ottomar Anschütz,34
Q70996,Georg von Arco,39
Q70997,Ralph H. Baer,33
Q70999,Manfred von Ardenne,39
Q71001,Artur Fischer,17
Q71003,Theobald Boehm,38
Q71004,Emile Berliner,36
Q71006,Johann Nicolaus von Dreyse,24
Q71007,Claudius Dornier,21
Q71008,Hans Beck,34
Q71010,Johann Bessler,16
Q71011,Friedrich von Esmarch,15
Q71014,Paul Reuter,19
Q71018,Lothar Bisky,23
Q71019,Eva Strittmatter,27
Q71020,Karen Horney,22
Q71022,Ernst Ruska,37
Q71023,Alfred Kastler,39
Q71026,Joachim Jungius,27
Q71027,Karl Abraham,14
Q71029,Hermann Weyl,22
Q71031,Jenna poro,33
Q71032,Robert Bosch,15
Q71033,Samuel Hartlib,22
Q71035,August Ritter,37
Q71038,Hans Kniep,28
Q71042,Jesko Albert Eugen von Puttkamer,24
Q71047,Ernst Pringsheim,37
Q71049,O. E. H. Wucherer,15
Q71052,Friedrich Heinrich Albert Wangerin,20
Q71055,Charles Pfizer,21
Q71056,Adolf Pinner,25
Q71058,Otto Roelen,31
Q71061,Sophus Ruge,14
Q71062,Princess Ida of Saxe-Meiningen,14
Q71063,Johannes von Hanstein,32
Q71065,Josepha Weber,16
Q71066,Johannes Quasten,27
Q71067,Sebald Heyden,40
Q71069,Dietrich Brandis,35
Q71071,David of Augsburg,23
Q71073,Gustav Schübler,38
Q71075,Adolf Friedrich Stenzler,16
Q71078,Kurt Julius Goldstein,26
Q71081,Bernhard Adalbert Emil Koehne,18
Q71082,Franz Volkmar Reinhard,33
Q71083,Paul Esser,39
Q71085,Gerhard vom Rath,23
Q71086,"Frederick, Count Palatine of Zweibrücken-Vohenstrauss-Parkstein",31
Q71089,Ernst Schweninger,34
Q71091,Paul Bäumer,15
Q71093,Sigbert Josef Maria Ganser,30
Q71096,Hermann Brehmer,19
Q71099,Albrecht Konrad Finck von Finckenstein,26
Q71102,Karl Freiherr von Vogelsang,30
Q71103,Helena Stollenwerk,39
Q71105,Johann Zahn,14
Q71106,Karl Hillebrand,37
Q71107,William Francis Hillebrand,19
Q71109,"Georg Alexander, Duke of Mecklenburg",21
Q71110,Wilhelm Wolff,17
Q71112,Annette Kolb,35
Q71114,Friedrich Adolf Ebert,24
Q71116,Heinz London,31
Q71119,Alfred Schlemm,24
Q71120,Jacob Matijevic,39
Q71121,Georg Weig,38
Q71124,Augustin Henninghaus,29
Q71125,John Fastolf,24
Q71126,Hans von Lehwaldt,17
Q71127,John Havlicek,32
Q71131,"Peter Friedrich Wilhelm, Duke of Oldenburg",19
Q71132,Robert Knud Friedrich Pilger,36
Q71134,Christian Heinrich Heineken,24
Q71135,Georg Major,39
Q71139,Prince Moritz of Anhalt-Dessau,15
Q71142,Sebastian Leitner,38
Q71143,Oskar Heinroth,33
Q71144,Karl Larenz,26
Q71146,Éric Weil,36
Q71149,Erwin Bälz,18
Q71150,Hans Zenker,14
Q71152,Hans Pietsch,14
Q71153,Karl Rathgen,18
Q71155,Hans Fitting,22
Q71156,Jacob Volhard,27
Q71160,Joseph Schröter,35
Q71168,August Wöhler,40
Q71169,"Karl Frederick, Prince of Anhalt-Bernburg",14
Q71172,"Philip Louis II, Count of Hanau-Münzenberg",19
Q71173,"Elisabeth of Bavaria, Electress of Brandenburg",36
Q71174,Hieronymus David Gaubius,38
Q71176,"Albert, Margrave of Meissen",36
Q71177,Emil Selenka,25
Q71178,"John Augustus, Prince of Anhalt-Zerbst",28
Q71179,Eberhard von Danckelmann,18
Q71182,Maria Paudler,22
Q71183,Ernst Leopold Salkowski,28
Q71184,Richard Böhm,29
Q71186,Erwin Baur,20
Q71187,Carl Piutti,31
Q71188,Honoré Blanc,19
Q71189,Friedrich Dickel,33
Q71191,Julius Springer,21
Q71192,Max Kalbeck,18
Q71196,Prince Konstantin of Bavaria,18
Q71198,Josef Rufer,35
Q71199,Hermann Kriebel,31
Q71201,August Thienemann,18
Q71203,Friedrich Albrecht zu Eulenburg,33
Q71206,Bette Davis,27
Q71207,"Philip II, Margrave of Baden-Baden",24
Q71208,Heinrich Dernburg,24
Q71211,Johann August Apel,26
Q71213,Hugo Gressmann,25
Q71217,Theodor Duesterberg,34
Q71222,Helena Curtens,29
Q71225,Heinrich Ritter von Gontermann,22
Q71226,Richard Henkes,27
Q71230,Otto Baum,24
Q71231,Charles the Bald,34
Q71232,Monika Ertl,18
Q71235,Hermann Krone,39
Q71236,Countess Palatine Maria Eufrosyne of Zweibrücken,16
Q71237,Rafael Moreno Aranzadi,24
Q71238,Johannes Falke,25
Q71240,Henriette Marie of the Palatinate,33
Q71241,Jan Muskata,23
Q71242,Erich Hartmann,23
Q71243,Clark Gable,14
Q71244,Édouard Baldus,23
Q71245,Wilhelm Killmayer,23
Q71246,Hans Trippel,34
Q71249,Konstantin von Höfler,37
Q71250,Ferdinand Hoefer,22
Q71251,Gottlieb Graf von Haeseler,31
Q71252,Theodor Berkelmann,17
Q71253,Arnold Fanck,16
Q71254,"Henry II, Lord of Mecklenburg",16
Q71255,Ludwig von Sybel,34
Q71256,Karolina of Legnica-Brieg,31
Q71257,"John, Count Palatine of Gelnhausen",28
Q71258,Hildegard Lächert,22
Q71259,Eduard Krebsbach,25
Q71260,Carl August Dohrn,17
Q71261,Joachim Camerarius the Younger,22
Q71262,Walter Schuck,31
Q71263,Moritz Geiger,26
Q71268,Hugo Betting,20
Q71273,Georg Jacoby,32
Q71275,Spencer Tracy,20
Q71276,Bernhard Walther,39
Q71277,Rudi Ball,24
Q71278,Karl Heinrich Emil Becker,21
Q71280,Ernst von Delius,30
Q71286,Georg Meier,30
Q71287,Anton Hafner,20
Q71288,Paul Gerber,32
Q71289,Johann Georg von Eckhart,26
Q71292,Wolf-Dietrich Wilcke,31
Q71293,Gustav Fehn,36
Q71294,Horst von Mellenthin,31
Q71295,Walther Augustin Villiger,20
Q71296,Wilhelm Pfaff,23
Q71297,Fritz Lindemann,26
Q71298,Hermann Foertsch,18
Q71299,Johannes Mayer,26
Q71301,Christian Lautenschlager,29
Q71302,Johannes Stöffler,16
Q71306,Egon Mayer,40
Q71308,Friedrich von Bernhardi,35
Q71309,Walter Ernsting,16
Q71310,Rudolf Konrad,17
Q71311,Hans Kreysing,40
Q71313,Franz Xaver Kugler,36
Q71314,Melchior Lotter,14
Q71315,Ernst Ludwig Alfred Hegar,31
Q71316,Jacob Bidermann,24
Q71317,Marie von Brühl,28
Q71318,Joseph Kürschner,23
Q71319,Christian Wilhelm Franz Walch,17
Q71320,Johann Friedrich Wilhelm Jerusalem,15
Q71322,Friedrich Julius Stahl,36
Q71325,Jakob Ayrer,37
Q71326,Hermann Wagner,15
Q71327,Helmut Kämpfe,15
Q71330,Karl Kleist,16
Q71332,Hermann von Hanneken,20
Q71333,Niels Nikolaus Falck,18
Q71334,Johann Friedrich Böhmer,37
Q71335,Levin Goldschmidt,29
Q71336,Adolf Böttger,20
Q71337,Gustav Meyer,22
Q71338,Herman Schell,25
Q71340,Friedrich August Rosen,33
Q71341,Veronica Carstens,38
Q71342,Theodor von Guérard,16
Q71344,Lucian Müller,17
Q71345,Ewald Bucher,14
Q71347,Justus Georg Schottel,37
Q71348,Georg Karl Berendt,32
Q71349,Veit Amerbach,34
Q71350,Gerard Krefft,16
Q71351,Ernst Scholz,31
Q71352,Horst Ehmke,21
Q71353,Friedrich Leo,29
Q71354,Franz Joseph von Stein,15
Q71357,Rudolf Olden,22
Q71358,Helmut Gollwitzer,40
Q71360,Erhard Eppler,23
Q71362,Friedrich Syrup,19
Q71363,Rudolf Amelunxen,20
Q71365,Fritz Erler,16
Q71366,Adolf Bartels,25
Q71367,Otto Ritter von Dandl,21
Q71368,Wilhelm Meyer,31
Q71369,Lauritz Lauritzen,31
Q71371,Henning Voscherau,16
Q71372,Lily Braun,35
Q71374,Karl Friedrich Wilhelm Wallroth,33
Q71375,Heinz Leymann,30
Q71381,Ingeborg Drewitz,38
Q71382,Robert Louis August Maximilian Gürke,30
Q71383,Eduard Lassen,38
Q71384,Reginald I of Guelders,22
Q71386,Franz Crass,31
Q71389,Oskar von Niedermayer,24
Q71392,Georg Keppler,34
Q71395,Johann Abraham Ihle,33
Q71397,Eberhard Jäckel,29
Q71399,Max Schneckenburger,17
Q71400,"Wolfgang Julius, Count of Hohenlohe-Neuenstein",18
Q71404,Hans Singer,33
Q71405,Karl-Jesco von Puttkamer,27
Q71407,Monika Mann,22
Q71408,Fritz Leonhardt,21
Q71409,Lee Lawrie,19
Q71410,Anita Augspurg,40
Q71412,Norbert Grupe,22
Q71414,Stella Kübler,40
Q71416,Gertrud Bäumer,39
Q71418,Hans Kroh,33
Q71419,Karl-Hermann Flach,23
Q71420,Karl Chmielewski,34
Q71423,Claus Clausen,33
Q71424,Walter Lassally,32
Q71425,Otto Modersohn,28
Q71426,"John VI, Duke of Mecklenburg",15
Q71427,Richard Voß,29
Q71428,"William Louis, Count of Nassau-Dillenburg",39
Q71429,Fanny zu Reventlow,33
Q71430,Alfred Rust,35
Q71431,Johan Picardt,28
Q71432,Paul Geheeb,26
Q71434,"John VI, Count of Nassau-Dillenburg",16
Q71436,Sophia Hedwig of Brunswick-Lüneburg,24
Q71437,John Brugman,15
Q71438,Karl Bulla,40
Q71439,August Hirsch,25
Q71440,Princess Amalia of Nassau-Dietz,39
Q71441,Henry of Nassau-Dillenburg,33
Q71442,Johann Jakob Engel,33
Q71443,Jakob Arjouni,39
Q71444,"Ernest Casimir I, Count of Nassau-Dietz",40
Q71447,Claire Goll,29
Q71448,Franz von Waldeck,37
Q71449,"Enno Louis, Prince of East Frisia",21
Q71450,Gottfried Michaelsen,30
Q71453,Albert von Le Coq,16
Q71456,Ludwig Christoph Heinrich Hölty,28
Q71457,Kaspar Olevianus,40
Q71458,"Egbert II, Margrave of Meissen",36
Q71459,Peter Petersen,31
Q71460,"Henry, Margrave of Frisia",20
Q71461,Irmgard Keun,39
Q71462,Emil Pfeiffer,38
Q71463,Lucie Mannheim,23
Q71465,Clara Viebig,27
Q71466,Ellen Auerbach,15
Q71467,Hans Wollschläger,40
Q71470,Alois Pfeiffer,30
Q71472,Erna Morena,18
Q71474,Raimund Harmstorf,25
Q71476,Rudolf Mosse,39
Q71478,Christian Geist,27
Q71479,Eleonore Wilhelmine of Anhalt-Köthen,37
Q71482,Friedrich Ladegast,30
Q71484,Ludwig Gotthard Kosegarten,23
Q71485,Heinrich Rubenow,30
Q71491,Hedwig Dohm,20
Q71492,Ernst van Aaken,40
Q71494,Adam Massinger,31
Q71495,Wilhelm Lorenz,22
Q71496,Sebastian Knüpfer,34
Q71498,Fritz Suhren,24
Q71501,Ernst Förstemann,28
Q71502,Johann Friedrich Rochlitz,40
Q71504,Karl Hoffmann,26
Q71505,Ludwig Lange,21
Q71506,Hans Victor von Unruh,35
Q71507,Louise Otto-Peters,16
Q71509,Eduard von Grützner,24
Q71510,Georg Müller,25
Q71515,Gerhard Unger,38
Q71517,August Johann Rösel von Rosenhof,35
Q71518,Ferdinand Heine,23
Q71520,Juan Gundlach,36
Q71521,C. L. Lehmus,34
Q71522,Helmut Poppendick,27
Q71523,Friedrich Leybold,31
Q71524,Albrecht von Hagen,24
Q71525,Herman Schalow,28
Q71526,Clément Janequin,26
Q71529,Johann Friedrich Cotta,15
Q71531,Alfons Demming,16
Q71532,Theo Mackeben,33
Q71536,Gustav Krukenberg,25
Q71538,Adolf Mayer,22
Q71541,Heinrich von Achenbach,35
Q71542,Friedrich Ruge,33
Q71543,Joseph Kastein,19
Q71544,Theodor Detmers,25
Q71546,Gustav Weil,19
Q71547,Gerhard Lamprecht,27
Q71548,Alfred Neumann,36
Q71551,Carlos Rasch,27
Q71554,Carl Bezold,23
Q71560,Käte Strobel,34
Q71561,Charlotte von Ahlefeld,23
Q71563,Amalie Schoppe,29
Q71564,Sigrid Hunke,34
Q71567,Oscar Blumenthal,26
Q71569,Hieronymus Münzer,38
Q71571,Peter Carl Bouché,17
Q71572,Hermann Junker,27
Q71574,Paul Richard Heinrich Blasius,32
Q71575,Harry Lehmann,23
Q71577,Christian Gottlieb Jöcher,30
Q71578,Johannes Noviforensis,26
Q71580,Friedrich Alexander Buhse,19
Q71583,Franz Heinrich Ludolf Ahrens,30
Q71584,Sigfrid Henrici,23
Q71585,Winfried Freudenberg,22
Q71586,Eduard Baltzer,25
Q71587,Christoph Meiners,28
Q71590,August Michaelis,19
Q71592,Joseph Furttenbach,29
Q71597,Hermann Weller,24
Q71599,Johannes Buxtorf,24
Q71600,Berthold Laufer,29
Q71601,Erich Schmidt,27
Q71602,Julius von Mohl,34
Q71604,Robert Heinrich Wagner,31
Q71605,Walter Assmann,40
Q71606,Georg Fabricius,17
Q71608,Gustav Embden,38
Q71611,Franz Altheim,24
Q71615,Joachim Albrecht Eggeling,30
Q71616,Max von Schenkendorf,39
Q71619,Wilhelm Homberg,22
Q71620,Joachim Ritter,19
Q71622,Gerd-Paul von Below,17
Q71623,Martin Hartmann,32
Q71624,Hans Peter Richter,16
Q71625,Karl Friedrich Geldner,23
Q71627,Otto Barth,16
Q71631,Walther Wüst,20
Q71633,Hanna Neumann,23
Q71638,Martin Haug,30
Q71641,Helge Auleb,14
Q71642,Hermann-Heinrich Behrend,24
Q71643,Joseph Partsch,32
Q71645,Elisabeth Axmann,26
Q71646,Inge Meysel,18
Q71649,Philipp Johann Ferdinand Schur,31
Q71652,Magdalena Sibylla of Neidschutz,18
Q71665,Heinz Haber,19
Q71677,Johann Joseph Gassner,25
Q71678,"Karl Alexander, 5th Prince of Thurn and Taxis",39
Q71680,Princess Sophie of Saxe-Coburg-Saalfeld,40
Q71683,Joseph Vogt,28
Q71685,Gustav Friedrich Hetsch,16
Q71688,Marie-Luise Jahn,15
Q71691,Josef Kohler,30
Q71696,Heinrich Blücher,37
Q71700,Basilea Schlink,29
Q71704,Friedrich Immanuel Niethammer,39
Q71705,Bernhard Baier,20
Q71706,Nikolaus Herman,33
Q71709,Georg Rörer,24
Q71712,Jerome Emser,26
Q71714,Henry Winterfeld,40
Q71715,Lothar Franz von Schönborn,29
Q71716,Heinrich Abeken,27
Q71717,Antonius von Thoma,24
Q71718,Walther Lucht,29
Q71720,John II of Nassau-Wiesbaden-Idstein,37
Q71722,Jonathan Zenneck,28
Q71723,Marianne Kiefer,17
Q71725,Rosalie von Rauch,17
Q71726,Rudolf Westphal,15
Q71728,Jan Boeckhorst,26
Q71730,Elisabeth Lupka,28
Q71734,Johan van Galen,17
Q71736,Max Amann,23
Q71737,Władysław Pobóg-Malinowski,18
Q71740,Philotheos Bryennios,17
Q71744,Werner Henke,18
Q71748,Johann Hieronymus Chemnitz,40
Q71750,Ludwig Devrient,30
Q71752,Nathaniel Gottfried Leske,21
Q71754,Carl Friedrich Wilhelm Jordan,16
Q71757,Viktor von Podbielski,22
Q71761,Hans Hacker,39
Q71766,Steven Schiff,34
Q71770,Frank Wisbar,29
Q71772,Ernst Bogislaw von Croÿ,20
Q71775,Ruth Fischer,39
Q71784,Richard Vogt,29
Q71788,Susanna of Bavaria,14
Q71792,Werner Boy,29
Q71794,Wilhelm Sebastian von Belling,25
Q71795,"George Osborne, 6th Duke of Leeds",28
Q71796,Alexander Edler von Daniels,38
Q71799,"Mary Osborne, Duchess of Leeds",40
Q71800,Fritz Weitzel,25
Q71802,Julian Scherner,30
Q71804,K. H. Scheer,34
Q71806,Heinrich Schlusnus,27
Q71807,Helmuth Brückner,39
Q71808,Udo von Woyrsch,32
Q71809,Eckhard Dagge,30
Q71813,"Philibert, Margrave of Baden-Baden",22
Q71815,Justus Menius,21
Q71817,Hans-Ulrich von Oertzen,26
Q71819,Elisabeth Mann Borgese,15
Q71821,Heinz Ellenberg,39
Q71825,Carl David Bouché,22
Q71827,Erwin Blumenfeld,22
Q71829,Norbert Poehlke,27
Q71831,Reinhold Conrad Muschler,27
Q71843,Arnold von Lasaulx,21
Q71846,Otto Ruff,20
Q71848,Jakob Wimpfeling,26
Q71850,Carl Diem,32
Q71853,Gustav Cohn,21
Q71854,"Amelia Osborne, Marchioness of Carmarthen",33
Q71855,Georg Bernhard Bilfinger,23
Q71858,Bernhard Naunyn,25
Q71862,Bernhard Frank,30
Q71864,Nikolaus zu Dohna-Schlodien,23
Q71866,August Miete,39
Q71872,Jürgen Gosch,29
Q71874,Liang Sicheng,18
Q71875,Carl Koldewey,36
Q71877,Herbert Wohlfarth,22
Q71879,Georg Elias Müller,40
Q71881,Eberhard Schrader,32
Q71886,Ludwig Hoffmann,22
Q71895,Kurt Raab,27
Q71903,Otto Brahm,33
Q71905,Oscar Paul,21
Q71908,Tony Holiday,40
Q71911,Dietrich Georg von Kieser,22
Q71914,Hermann Hohn,20
Q71921,Thies Christophersen,21
Q71923,Herbert Schade,19
Q71925,Hans Koch,21
Q71931,Duke Clement Francis of Bavaria,14
Q71933,Paul Guthnick,33
Q71934,Adolf Ferdinand Wenceslaus Brix,18
Q71937,"Frederick, Prince of Anhalt-Harzgerode",35
Q71939,Xavier Haegy,20
Q71941,Salvador de Iturbide y Marzán,36
Q71942,Carl Boese,31
Q71944,Countess Emilie Juliane of Barby-Mühlingen,27
Q71947,Josephine Siebe,24
Q71953,Paul Schöffler,40
